RunID,Tel,AbsGainMean,AbsGainErr,Time,Type
79282,1,5.0287338624161055,0.008230742005966766,2015-11-14 08:35:04,STD
79282,2,5.072755715719064,0.006795632451183824,2015-11-14 08:35:04,STD
79282,3,5.2852415819397995,0.007911790452237534,2015-11-14 08:35:04,STD
79298,0,4.945238210169488,0.0074261433293070205,2015-11-15 04:03:12,STD
79298,1,5.031370999999998,0.008450336428242382,2015-11-15 04:03:12,STD
79298,2,5.0700719096989975,0.006593772265374561,2015-11-15 04:03:12,STD
79298,3,5.285487414715719,0.007906396249088538,2015-11-15 04:03:12,STD
79309,0,1.5409180572390566,0.002982906991202361,2015-11-17 04:00:13,RHV
79309,1,1.5797105604026849,0.003842858594504861,2015-11-17 04:00:13,RHV
79309,2,1.5898607885906046,0.0030287136995325314,2015-11-17 04:00:13,RHV
79309,3,1.6815805484949826,0.0033570254843840624,2015-11-17 04:00:13,RHV
79314,0,5.127951253378377,0.008649608623608012,2015-11-17 06:17:36,STD
79314,1,5.229376835570472,0.00983853885292547,2015-11-17 06:17:36,STD
79314,2,5.284935348993288,0.008331819235439205,2015-11-17 06:17:36,STD
79314,3,5.487446909699003,0.008547558488687549,2015-11-17 06:17:36,STD
79339,0,1.5640388817567563,0.002913442304518789,2015-11-18 05:36:16,RHV
79339,1,1.5951381912751694,0.0038739397330258,2015-11-18 05:36:16,RHV
79339,2,1.5865002281879197,0.002768910402480916,2015-11-18 05:36:16,RHV
79339,3,1.6757810602006684,0.003076851497311096,2015-11-18 05:36:16,RHV
79350,0,5.091471198653198,0.008099859839382205,2015-11-18 10:27:56,STD
79350,1,5.184419114093962,0.009485218937959231,2015-11-18 10:27:56,STD
79350,2,5.229681943143817,0.008685119743586024,2015-11-18 10:27:56,STD
79350,3,5.4348586577181175,0.008966056311113687,2015-11-18 10:27:56,STD
79371,0,1.511364494949495,0.0026522630341071405,2015-11-19 04:29:42,RHV
79371,1,1.5774806342281869,0.003796983941398876,2015-11-19 04:29:42,RHV
79371,2,1.5526605335570465,0.002634311577368579,2015-11-19 04:29:42,RHV
79371,3,1.6420400066889649,0.003012145235833168,2015-11-19 04:29:42,RHV
79379,0,5.055574793220342,0.007880519688268145,2015-11-19 07:52:14,STD
79379,1,5.1508249999999975,0.009476054342056705,2015-11-19 07:52:14,STD
79379,2,5.17942185858586,0.00782384515299232,2015-11-19 07:52:14,STD
79379,3,5.393338247491639,0.008704304068095628,2015-11-19 07:52:14,STD
79402,0,1.5001834087837846,0.002541687871001325,2015-11-20 06:36:08,RHV
79402,1,1.5501576342281886,0.003818085182652785,2015-11-20 06:36:08,RHV
79402,2,1.5306581040268452,0.0026191563546102193,2015-11-20 06:36:08,RHV
79402,3,1.6218789163879597,0.0029025589016636482,2015-11-20 06:36:08,RHV
79422,0,1.5047005589225588,0.0026532885396578034,2015-11-21 06:30:49,RHV
79422,1,1.5646485536912758,0.003616871277870519,2015-11-21 06:30:49,RHV
79422,2,1.5442552449664428,0.002694606505431993,2015-11-21 06:30:49,RHV
79422,3,1.634264538461538,0.002927375458333527,2015-11-21 06:30:49,RHV
79440,0,1.5122407878787878,0.002585544912544763,2015-11-22 09:57:24,RHV
79440,1,1.5683272181208048,0.003659011620643829,2015-11-22 09:57:24,RHV
79440,2,1.5459574530201348,0.0025423370874185416,2015-11-22 09:57:24,RHV
79440,3,1.6355674448160535,0.0028577925916303264,2015-11-22 09:57:24,RHV
79470,0,1.4973456790540542,0.002480493001772583,2015-11-28 03:25:44,RHV
79470,1,1.5583013624161073,0.0035744252453123165,2015-11-28 03:25:44,RHV
79470,2,1.5430148175675675,0.00271663715075141,2015-11-28 03:25:44,RHV
79470,3,1.6307596187290971,0.0028996578408532715,2015-11-28 03:25:44,RHV
79481,0,1.5114701655405398,0.002613311206025479,2015-11-29 04:44:22,RHV
79481,1,1.5775573355704688,0.0037949602632311365,2015-11-29 04:44:22,RHV
79481,2,1.5605575436241614,0.0027010079743176128,2015-11-29 04:44:22,RHV
79481,3,1.6510483210702331,0.003037760248692378,2015-11-29 04:44:22,RHV
79520,0,1.5324818378378384,0.002748327640954836,2015-12-01 08:23:58,RHV
79520,1,1.6074892449664424,0.003960296010779517,2015-12-01 08:23:58,RHV
79520,2,1.5774979598662204,0.002857879270751572,2015-12-01 08:23:58,RHV
79520,3,1.6756478227424765,0.0031673267406407586,2015-12-01 08:23:58,RHV
79554,0,1.5189747939189195,0.002631400874749599,2015-12-02 10:30:00,RHV
79554,1,1.5786511275167792,0.003928654086852366,2015-12-02 10:30:00,RHV
79554,2,1.5628866006711415,0.002862230640432172,2015-12-02 10:30:00,RHV
79554,3,1.6506618862876246,0.0031184309656793322,2015-12-02 10:30:00,RHV
79769,0,5.114346894915254,0.011269590602866015,2015-12-10 08:16:15,STD
79769,1,5.147980761744964,0.009884954005158044,2015-12-10 08:16:15,STD
79769,2,5.219598607382551,0.007953990210342935,2015-12-10 08:16:15,STD
79769,3,5.441873428093642,0.009336144152363664,2015-12-10 08:16:15,STD
79886,0,1.5006416047297286,0.002400532431938441,2015-12-17 04:22:23,RHV
79886,1,1.5829247416107368,0.004083938604935261,2015-12-17 04:22:23,RHV
79886,2,1.5748277926421408,0.0029585533789286745,2015-12-17 04:22:23,RHV
79886,3,1.6709998862876263,0.0030991258160683608,2015-12-17 04:22:23,RHV
79911,0,1.4852617744107748,0.002424723324867273,2015-12-18 04:20:36,RHV
79911,1,1.5641540335570472,0.0038677175554353727,2015-12-18 04:20:36,RHV
79911,2,1.5465315402684563,0.0027558643464811712,2015-12-18 04:20:36,RHV
79911,3,1.6423061672240806,0.002984925702524777,2015-12-18 04:20:36,RHV
79964,0,5.271040228956228,0.009597174109324315,2015-12-28 02:24:25,STD
79964,1,5.179494835570475,0.010836200033502457,2015-12-28 02:24:25,STD
79964,2,5.262557546979866,0.009459672608899064,2015-12-28 02:24:25,STD
79964,3,5.465151190635452,0.008870050407802985,2015-12-28 02:24:25,STD
79975,0,5.127069717171714,0.00859398780831812,2015-12-29 02:20:47,STD
79975,1,5.056635708053693,0.010562091616487251,2015-12-29 02:20:47,STD
79975,2,5.126553067114094,0.008321561043609836,2015-12-29 02:20:47,STD
79975,3,5.291721104026847,0.009077386689487007,2015-12-29 02:20:47,STD
79983,0,1.536195239057239,0.002948933950220189,2015-12-29 06:24:19,RHV
79983,1,1.564316097315436,0.003995451303810841,2015-12-29 06:24:19,RHV
79983,2,1.5414293825503362,0.0027637568361794642,2015-12-29 06:24:19,RHV
79983,3,1.6228871170568564,0.003078875057217103,2015-12-29 06:24:19,RHV
79988,0,5.239041353535352,0.009548688502391586,2015-12-30 03:48:18,STD
79988,1,5.148525557046979,0.011216539398420908,2015-12-30 03:48:18,STD
79988,2,5.192669454545455,0.009204702220072414,2015-12-30 03:48:18,STD
79988,3,5.377550214765098,0.008739616795912038,2015-12-30 03:48:18,STD
80026,0,4.9598554309764245,0.008445244639638985,2016-01-01 06:06:48,STD
80026,1,5.018298926174493,0.010721154122647429,2016-01-01 06:06:48,STD
80026,2,5.032459251677851,0.008142037687809855,2016-01-01 06:06:48,STD
80026,3,5.221536886287625,0.00814317698993983,2016-01-01 06:06:48,STD
80041,0,4.916462370370367,0.008102707262650126,2016-01-02 04:27:18,STD
80041,1,4.969079322147653,0.01040868183040501,2016-01-02 04:27:18,STD
80041,2,4.97273484949833,0.00794728703193956,2016-01-02 04:27:18,STD
80041,3,5.152743083892616,0.007971516264149504,2016-01-02 04:27:18,STD
80064,0,4.934512787878787,0.007887106440616552,2016-01-03 02:55:23,STD
80064,1,4.935247647651007,0.009818221006249888,2016-01-03 02:55:23,STD
80064,2,5.019080654362413,0.007522375574429681,2016-01-03 02:55:23,STD
80064,3,5.238971561872909,0.008069846210217668,2016-01-03 02:55:23,STD
80093,0,4.945496855218853,0.007735952806641553,2016-01-04 04:32:12,STD
80093,1,4.960315748322151,0.009983037410832644,2016-01-04 04:32:12,STD
80093,2,5.053059164983166,0.008337251449740566,2016-01-04 04:32:12,STD
80093,3,5.230494729096988,0.008370082362571103,2016-01-04 04:32:12,STD
80106,0,5.0711630942760895,0.008731786568369308,2016-01-07 02:57:26,STD
80106,1,5.0454401946308725,0.010582642333508313,2016-01-07 02:57:26,STD
80106,2,5.147393087248325,0.008561218082571483,2016-01-07 02:57:26,STD
80106,3,5.358831658862874,0.009030349946960331,2016-01-07 02:57:26,STD
80130,0,5.078582182432432,0.008910359030359555,2016-01-10 06:46:14,STD
80130,1,5.089416775167789,0.011198770805208966,2016-01-10 06:46:14,STD
80130,2,5.0717384026845655,0.008010601603470852,2016-01-10 06:46:14,STD
80130,3,5.362581752508358,0.008726385127979859,2016-01-10 06:46:14,STD
80157,0,5.063202993265995,0.00909391827182461,2016-01-11 05:10:22,STD
80157,1,5.0499472382550366,0.010820329934324878,2016-01-11 05:10:22,STD
80157,2,5.06942126845637,0.00807028501887681,2016-01-11 05:10:22,STD
80157,3,5.335440528428088,0.0090326626151005,2016-01-11 05:10:22,STD
80176,0,5.025453871621617,0.009444641596446694,2016-01-12 05:04:24,STD
80176,1,5.076769134228192,0.010886040149929313,2016-01-12 05:04:24,STD
80176,2,5.0966843657718135,0.008140612130578354,2016-01-12 05:04:24,STD
80176,3,5.316143210702342,0.008846518234651789,2016-01-12 05:04:24,STD
80202,0,4.982989016891889,0.008982760546928755,2016-01-13 04:03:32,STD
80202,1,4.982203073825504,0.010649740484153607,2016-01-13 04:03:32,STD
80202,2,4.994143478114477,0.00740712264180505,2016-01-13 04:03:32,STD
80202,3,5.234965722408028,0.008005772031015894,2016-01-13 04:03:32,STD
80229,0,4.922428760135137,0.008186562534408151,2016-01-14 04:35:26,STD
80229,1,4.968744503355703,0.010580799522512832,2016-01-14 04:35:26,STD
80229,2,4.93084368456376,0.007439752548174028,2016-01-14 04:35:26,STD
80229,3,5.202412086956521,0.008336087796477142,2016-01-14 04:35:26,STD
80276,0,1.4912845236486487,0.00269222247694056,2016-01-16 06:14:13,RHV
80276,1,1.5287002013422826,0.003929704845935371,2016-01-16 06:14:13,RHV
80276,2,1.531972966442953,0.002741530022987726,2016-01-16 06:14:13,RHV
80276,3,1.621032234113712,0.002883228797853986,2016-01-16 06:14:13,RHV
80284,0,4.982069942760941,0.008032598594838394,2016-01-16 09:57:59,STD
80284,1,5.097433137583892,0.010147873231314638,2016-01-16 09:57:59,STD
80284,2,5.036855836120407,0.006875803690226637,2016-01-16 09:57:59,STD
80284,3,5.323319778523488,0.008358242969629975,2016-01-16 09:57:59,STD
80321,0,1.4639298581081066,0.002550835612156893,2016-01-18 05:48:40,RHV
80321,1,1.5188649026845638,0.0037582277419583054,2016-01-18 05:48:40,RHV
80321,2,1.5077758093645477,0.00270307501297291,2016-01-18 05:48:40,RHV
80321,3,1.5956276755852847,0.0028741665996492344,2016-01-18 05:48:40,RHV
80332,0,4.934280787162161,0.008388736891553042,2016-01-18 09:22:05,STD
80332,1,4.996079986577179,0.010381624427799344,2016-01-18 09:22:05,STD
80332,2,5.038248150501673,0.00849474857435588,2016-01-18 09:22:05,STD
80332,3,5.193147956521732,0.00819588370100744,2016-01-18 09:22:05,STD
80342,0,4.9981575353535375,0.009080540667252498,2016-01-19 10:55:36,STD
80342,1,5.010398087248321,0.010012209210563429,2016-01-19 10:55:36,STD
80342,2,5.056299570469799,0.008248756493740536,2016-01-19 10:55:36,STD
80342,3,5.227099538461544,0.008367486200133473,2016-01-19 10:55:36,STD
80348,0,5.072354845117845,0.008878234366481923,2016-01-20 11:41:41,STD
80348,1,5.066964197986579,0.011124032243884108,2016-01-20 11:41:41,STD
80348,2,5.1345060100671125,0.008524007194055279,2016-01-20 11:41:41,STD
80348,3,5.306068555183944,0.008429590226875259,2016-01-20 11:41:41,STD
80358,0,5.067003195945945,0.00902800144492092,2016-01-21 12:36:18,STD
80358,1,5.062125949664429,0.011316375217000987,2016-01-21 12:36:18,STD
80358,2,5.18041808361204,0.008823597333627916,2016-01-21 12:36:18,STD
80358,3,5.32512762207358,0.008746551839767927,2016-01-21 12:36:18,STD
80362,0,5.039663030405408,0.008862593199346049,2016-01-27 03:01:22,STD
80362,1,5.066610157718122,0.011118930224167987,2016-01-27 03:01:22,STD
80362,2,5.107478573825499,0.008919445649269253,2016-01-27 03:01:22,STD
80362,3,5.276927471571909,0.008594130216809655,2016-01-27 03:01:22,STD
80375,0,4.9454999225589225,0.008185485782973853,2016-01-28 04:19:22,STD
80375,1,4.964657463087247,0.010331110436206568,2016-01-28 04:19:22,STD
80375,2,5.042326822742472,0.008236290238770086,2016-01-28 04:19:22,STD
80375,3,5.212314745819404,0.008316369521461465,2016-01-28 04:19:22,STD
80379,0,1.4930054189189186,0.003240566827379507,2016-01-28 06:14:05,RHV
80379,1,1.5230051946308731,0.004036305291766462,2016-01-28 06:14:05,RHV
80379,2,1.5194086153846156,0.0027633498467662557,2016-01-28 06:14:05,RHV
80379,3,1.6104820771812085,0.002885231030894073,2016-01-28 06:14:05,RHV
80437,0,4.886695684210528,0.008767144372665963,2016-01-30 05:56:04,STD
80437,1,4.880468281879198,0.009605094999896991,2016-01-30 05:56:04,STD
80437,2,4.962964130434783,0.008031495350750196,2016-01-30 05:56:04,STD
80437,3,5.115602806020066,0.007697607547981886,2016-01-30 05:56:04,STD
80439,0,1.4557989260563389,0.0025925236043037947,2016-01-30 06:47:02,RHV
80439,1,1.5010993691275158,0.003467798867061042,2016-01-30 06:47:02,RHV
80439,2,1.4927095402684558,0.00261442886562324,2016-01-30 06:47:02,RHV
80439,3,1.5790092374581932,0.002722954247477345,2016-01-30 06:47:02,RHV
80452,0,4.909467821548824,0.00791313999169622,2016-01-31 02:42:39,STD
80452,1,4.901824765886288,0.009876186870491502,2016-01-31 02:42:39,STD
80452,2,5.000214100334447,0.007559866231099765,2016-01-31 02:42:39,STD
80452,3,5.1591502953020125,0.008086089546943375,2016-01-31 02:42:39,STD
80473,0,1.4740514662162179,0.002441610367754361,2016-01-31 11:25:22,RHV
80473,1,1.5130384261744967,0.003575168526641228,2016-01-31 11:25:22,RHV
80473,2,1.5111895986622068,0.002586918819389809,2016-01-31 11:25:22,RHV
80473,3,1.5939726321070224,0.002838726887889609,2016-01-31 11:25:22,RHV
80514,0,5.104099599326607,0.008980293112609445,2016-02-03 09:11:10,STD
80514,1,5.0971724107744105,0.011322737374783363,2016-02-03 09:11:10,STD
80514,2,5.197008628762542,0.009670779034781434,2016-02-03 09:11:10,STD
80514,3,5.34802699331104,0.00845819834694128,2016-02-03 09:11:10,STD
80541,0,5.093471244897959,0.00945006064871324,2016-02-04 10:58:49,STD
80541,1,5.092995777777776,0.01202486618453699,2016-02-04 10:58:49,STD
80541,2,5.1044440535117,0.008869927541657437,2016-02-04 10:58:49,STD
80541,3,5.334453301003341,0.0090680004639482,2016-02-04 10:58:49,STD
80569,0,5.0281536959459485,0.00878479927709393,2016-02-05 11:15:28,STD
80569,1,5.044097234113719,0.01108485960093317,2016-02-05 11:15:28,STD
80569,2,5.092272130872483,0.008793828575165611,2016-02-05 11:15:28,STD
80569,3,5.288645468227422,0.009247671619305859,2016-02-05 11:15:28,STD
80618,0,4.8659479764309745,0.006021241826146318,2016-02-07 09:03:56,STD
80618,1,4.992981392617447,0.005971317142629369,2016-02-07 09:03:56,STD
80618,2,4.949302521739127,0.0059540460358232655,2016-02-07 09:03:56,STD
80618,3,5.160183314381277,0.00712829038432685,2016-02-07 09:03:56,STD
80638,0,4.864587973063974,0.008403637905965178,2016-02-08 09:11:30,STD
80638,1,4.903944379194631,0.009931329708175623,2016-02-08 09:11:30,STD
80638,2,4.950032318791943,0.007946627459100327,2016-02-08 09:11:30,STD
80638,3,5.124013798657719,0.008313057579678531,2016-02-08 09:11:30,STD
80662,0,4.881222118243241,0.00632857990962442,2016-02-09 09:25:22,STD
80662,1,4.966417379194629,0.0058841974731759575,2016-02-09 09:25:22,STD
80662,2,4.950806986622076,0.0059979570832640935,2016-02-09 09:25:22,STD
80662,3,5.154697281879193,0.007449912583790244,2016-02-09 09:25:22,STD
80678,0,4.823478114864866,0.0061156151538883105,2016-02-10 05:13:38,STD
80678,1,4.915114795302014,0.006529037007539444,2016-02-10 05:13:38,STD
80678,2,4.909047826086957,0.006027199617629857,2016-02-10 05:13:38,STD
80678,3,5.132514311036788,0.00719291659491869,2016-02-10 05:13:38,STD
80712,0,4.88390491891892,0.00706083976518551,2016-02-11 09:25:24,STD
80712,1,4.972857543624165,0.006172244566722453,2016-02-11 09:25:24,STD
80712,2,4.974578130872484,0.006108433207527874,2016-02-11 09:25:24,STD
80712,3,5.180637795986619,0.007504708719141212,2016-02-11 09:25:24,STD
80731,0,4.865388670033672,0.006445255618164393,2016-02-12 07:09:42,STD
80731,1,4.993785274247495,0.006778211354523414,2016-02-12 07:09:42,STD
80731,2,4.931413620805367,0.0064857179797817395,2016-02-12 07:09:42,STD
80731,3,5.163392872909697,0.007933312503862111,2016-02-12 07:09:42,STD
80757,0,4.8521978918918895,0.006448090373969026,2016-02-13 07:41:26,STD
80757,1,4.955456785234898,0.006206199176890955,2016-02-13 07:41:26,STD
80757,2,4.9281771107382575,0.00647101513545595,2016-02-13 07:41:26,STD
80757,3,5.146622832775918,0.007825482915721016,2016-02-13 07:41:26,STD
80776,0,4.905578175084173,0.006263276612559567,2016-02-15 12:35:50,STD
80776,1,5.020540538461538,0.006192265956156346,2016-02-15 12:35:50,STD
80776,2,5.025747634228188,0.006453411419067084,2016-02-15 12:35:50,STD
80776,3,5.228963117449671,0.007437704026168234,2016-02-15 12:35:50,STD
80791,0,1.4653248310810818,0.002485305960410595,2016-02-16 07:19:59,RHV
80791,1,1.5057191979865767,0.003660252185382637,2016-02-16 07:19:59,RHV
80791,2,1.4990282315436243,0.0025206601802549035,2016-02-16 07:19:59,RHV
80791,3,1.5898924949832771,0.002716566805746213,2016-02-16 07:19:59,RHV
80798,0,4.886373875420876,0.006622225993085277,2016-02-16 09:58:19,STD
80798,1,4.984715687919472,0.0064406251858690295,2016-02-16 09:58:19,STD
80798,2,4.973401312080538,0.006213110371254525,2016-02-16 09:58:19,STD
80798,3,5.1798400302013405,0.0076488168643912766,2016-02-16 09:58:19,STD
80820,0,1.4534674338983056,0.0024403467614061004,2016-02-17 09:13:09,RHV
80820,1,1.4959911006711402,0.003465876578172032,2016-02-17 09:13:09,RHV
80820,2,1.4862851644295312,0.0024826403290631213,2016-02-17 09:13:09,RHV
80820,3,1.5766155986622077,0.002724186812200939,2016-02-17 09:13:09,RHV
80825,0,4.83414635034014,0.0064161216339546105,2016-02-17 10:47:42,STD
80825,1,4.918434438127086,0.006268552242439813,2016-02-17 10:47:42,STD
80825,2,4.9103654899328895,0.006192689766331349,2016-02-17 10:47:42,STD
80825,3,5.124991331103682,0.007776144679729825,2016-02-17 10:47:42,STD
80835,0,1.4668952154882158,0.002367490942605745,2016-02-18 10:43:24,RHV
80835,1,1.5002072207357862,0.0034601817215021372,2016-02-18 10:43:24,RHV
80835,2,1.5082344113712376,0.0024987556365452268,2016-02-18 10:43:24,RHV
80835,3,1.5944164664429537,0.002729890813571681,2016-02-18 10:43:24,RHV
80838,0,4.881896959459462,0.006044692521120602,2016-02-18 11:55:07,STD
80838,1,4.937445474916391,0.006846828542503602,2016-02-18 11:55:07,STD
80838,2,4.96287075919733,0.0064351197803984225,2016-02-18 11:55:07,STD
80838,3,5.170596144295302,0.008203488320017755,2016-02-18 11:55:07,STD
80844,0,4.888694000000003,0.006585007887842946,2016-02-25 03:31:59,STD
80844,1,5.050395506711406,0.007578909086097544,2016-02-25 03:31:59,STD
80844,2,5.0296649527027,0.006859679000724721,2016-02-25 03:31:59,STD
80844,3,5.240859578595318,0.007726424478031884,2016-02-25 03:31:59,STD
80850,0,4.872142682432436,0.006399595497014057,2016-02-26 04:16:30,STD
80850,1,4.964270187919463,0.0070068707960804074,2016-02-26 04:16:30,STD
80850,2,4.927786525083612,0.0065175758478008715,2016-02-26 04:16:30,STD
80850,3,5.141136993311039,0.00727095310357812,2016-02-26 04:16:30,STD
80858,0,4.8108589695945945,0.006171853566605926,2016-02-27 05:02:55,STD
80858,1,4.911115194630873,0.006218390890015672,2016-02-27 05:02:55,STD
80858,2,4.913731496644299,0.006701491891484153,2016-02-27 05:02:55,STD
80858,3,5.107350755852838,0.00747628060654553,2016-02-27 05:02:55,STD
80869,0,1.4595946936026938,0.002508128947354289,2016-02-27 09:58:31,RHV
80869,1,1.504219456375839,0.003625310762767065,2016-02-27 09:58:31,RHV
80869,2,1.4982464798657709,0.002621519088767557,2016-02-27 09:58:31,RHV
80869,3,1.5846736555183951,0.0027494885880116624,2016-02-27 09:58:31,RHV
80880,0,4.757885723905724,0.006483545622822623,2016-02-28 04:02:49,STD
80880,1,4.909943194630866,0.0060433611867686116,2016-02-28 04:02:49,STD
80880,2,4.84271565436242,0.006289097037665766,2016-02-28 04:02:49,STD
80880,3,5.1235519966555145,0.0073867694987416,2016-02-28 04:02:49,STD
80891,0,1.4624541582491584,0.002516878432651111,2016-02-28 09:19:00,RHV
80891,1,1.5152199297658848,0.0036391453800626813,2016-02-28 09:19:00,RHV
80891,2,1.4958783355704697,0.0027458083296358605,2016-02-28 09:19:00,RHV
80891,3,1.590257508361204,0.002822448403210428,2016-02-28 09:19:00,RHV
80902,0,4.818866764309757,0.0065626560924920965,2016-02-29 04:01:54,STD
80902,1,4.8826962718120805,0.006645862891929246,2016-02-29 04:01:54,STD
80902,2,4.8213847424749146,0.006965677278573841,2016-02-29 04:01:54,STD
80902,3,5.102241614093957,0.007752092356274995,2016-02-29 04:01:54,STD
80911,0,1.455420641891892,0.0024586079674547893,2016-02-29 07:46:09,RHV
80911,1,1.4990813311036784,0.0035901017428272898,2016-02-29 07:46:09,RHV
80911,2,1.4959641476510073,0.002525839777523044,2016-02-29 07:46:09,RHV
80911,3,1.5892895685618735,0.0027507009014160412,2016-02-29 07:46:09,RHV
80932,0,4.773025935810812,0.00630072476280842,2016-03-01 07:19:06,STD
80932,1,4.911657657718121,0.006512238117987558,2016-03-01 07:19:06,STD
80932,2,4.8657712885906035,0.006191041271587312,2016-03-01 07:19:06,STD
80932,3,5.138529560402686,0.007404962225518531,2016-03-01 07:19:06,STD
80957,0,4.800104692567569,0.006417818691677268,2016-03-02 08:22:04,STD
80957,1,4.968847538461544,0.006852915886510436,2016-03-02 08:22:04,STD
80957,2,4.8489174530201336,0.0065673926825596035,2016-03-02 08:22:04,STD
80957,3,5.1385258724832195,0.007901092794128943,2016-03-02 08:22:04,STD
80962,0,1.4642182804054051,0.002473272122638691,2016-03-02 10:36:11,RHV
80962,1,1.5183754548494983,0.003606193457230542,2016-03-02 10:36:11,RHV
80962,2,1.5007484731543626,0.002644764772606229,2016-03-02 10:36:11,RHV
80962,3,1.5932374530201336,0.0027755945799994124,2016-03-02 10:36:11,RHV
80981,0,4.760346602693604,0.006958680494405043,2016-03-03 07:33:03,STD
80981,1,4.936023324414719,0.0066721357719022965,2016-03-03 07:33:03,STD
80981,2,4.836977909698999,0.006505693464235078,2016-03-03 07:33:03,STD
80981,3,5.129593204013376,0.00788274620802015,2016-03-03 07:33:03,STD
80993,0,1.4650249389830503,0.0024130455758152648,2016-03-03 12:30:03,RHV
80993,1,1.5110830468227432,0.003383724293085648,2016-03-03 12:30:03,RHV
80993,2,1.502983711409396,0.0027007674728222264,2016-03-03 12:30:03,RHV
80993,3,1.5907821872909704,0.0028005477213254642,2016-03-03 12:30:03,RHV
81002,0,4.774089831081081,0.006193582865505413,2016-03-04 06:10:30,STD
81002,1,4.9409208862876275,0.006727679414164316,2016-03-04 06:10:30,STD
81002,2,4.803170493288592,0.006753958438777492,2016-03-04 06:10:30,STD
81002,3,5.1463398187919385,0.007992626619150872,2016-03-04 06:10:30,STD
81025,0,4.928672424242422,0.006924135177520466,2016-03-07 04:57:33,STD
81025,1,5.0735485986622075,0.006776061156134523,2016-03-07 04:57:33,STD
81025,2,5.095741093959732,0.006582787785293236,2016-03-07 04:57:33,STD
81025,3,5.278111177257523,0.007860368107835976,2016-03-07 04:57:33,STD
81050,0,4.969834191919191,0.006447464426036255,2016-03-09 06:30:10,STD
81050,1,5.078314436241608,0.006961265906307445,2016-03-09 06:30:10,STD
81050,2,5.073643959731542,0.006207443230095332,2016-03-09 06:30:10,STD
81050,3,5.306116416107381,0.00781057622144446,2016-03-09 06:30:10,STD
81072,0,4.9182146385135095,0.006546566566042272,2016-03-10 07:37:00,STD
81072,1,5.021808516778521,0.0064530271110323075,2016-03-10 07:37:00,STD
81072,2,5.03844479264214,0.006738098949997514,2016-03-10 07:37:00,STD
81072,3,5.239586057046983,0.00795851815231257,2016-03-10 07:37:00,STD
81092,0,4.84551043918919,0.006717129407021278,2016-03-11 07:09:07,STD
81092,1,4.946568469798653,0.005922499920295715,2016-03-11 07:09:07,STD
81092,2,4.9135005050167235,0.0059419854124744395,2016-03-11 07:09:07,STD
81092,3,5.141236083612039,0.00846202021536052,2016-03-11 07:09:07,STD
81108,0,4.8670237878787885,0.00670386070791917,2016-03-12 05:13:56,STD
81108,1,5.006782265100672,0.006489111908043953,2016-03-12 05:13:56,STD
81108,2,5.031874248322152,0.006963164483173418,2016-03-12 05:13:56,STD
81108,3,5.233798852842812,0.007717468021232439,2016-03-12 05:13:56,STD
81130,0,4.836756875000002,0.0069967824102910355,2016-03-13 06:23:09,STD
81130,1,5.066091842281883,0.007042857387413206,2016-03-13 06:23:09,STD
81130,2,4.929032153846151,0.0067549273085607524,2016-03-13 06:23:09,STD
81130,3,5.2537154280936464,0.008147961381843967,2016-03-13 06:23:09,STD
81145,0,1.478133400673402,0.002557175779832359,2016-03-14 03:52:39,RHV
81145,1,1.5157956979865777,0.003785459172503196,2016-03-14 03:52:39,RHV
81145,2,1.5153394798657718,0.002715283191530719,2016-03-14 03:52:39,RHV
81145,3,1.6005576354515043,0.0028382579218778105,2016-03-14 03:52:39,RHV
81158,0,4.833462521885521,0.00712698497091126,2016-03-14 10:07:18,STD
81158,1,5.013200543624163,0.00656227228089814,2016-03-14 10:07:18,STD
81158,2,4.942151302013424,0.006431600699302704,2016-03-14 10:07:18,STD
81158,3,5.209774016722405,0.007918806359012985,2016-03-14 10:07:18,STD
81171,0,1.4673770875420868,0.002459481520825061,2016-03-15 06:34:50,RHV
81171,1,1.5191097315436246,0.003499145408834729,2016-03-15 06:34:50,RHV
81171,2,1.5156811946308724,0.0027398102617490106,2016-03-15 06:34:50,RHV
81171,3,1.6001359866220746,0.002784666677792476,2016-03-15 06:34:50,RHV
81178,0,4.8370567837837815,0.00733549267045991,2016-03-15 09:13:53,STD
81178,1,5.0248200469798645,0.006720545400722242,2016-03-15 09:13:53,STD
81178,2,4.9251195134228185,0.006367252508100687,2016-03-15 09:13:53,STD
81178,3,5.214573693602696,0.007402530736224286,2016-03-15 09:13:53,STD
81188,0,1.4684967104377105,0.002530197349161989,2016-03-16 06:50:36,RHV
81188,1,1.5068914932885908,0.0034638694636984486,2016-03-16 06:50:36,RHV
81188,2,1.4987801879194642,0.002648529570311696,2016-03-16 06:50:36,RHV
81188,3,1.5892956354515049,0.002784800321799805,2016-03-16 06:50:36,RHV
81193,0,4.829703976351352,0.007082318692277835,2016-03-16 09:13:32,STD
81193,1,5.0243565402684585,0.006374900470311094,2016-03-16 09:13:32,STD
81193,2,4.91542989597315,0.0065687264259632755,2016-03-16 09:13:32,STD
81193,3,5.2018194463087255,0.00821339615249256,2016-03-16 09:13:32,STD
81206,0,1.4545033614864866,0.002472141179177232,2016-03-17 07:03:16,RHV
81206,1,1.506769127516778,0.003630570781982129,2016-03-17 07:03:16,RHV
81206,2,1.4915846220735782,0.0027057632633534947,2016-03-17 07:03:16,RHV
